feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,id
-0.2692173,-0.64318484,-0.04805636,-0.20728211,0.09611068,-0.08414901,0.82119423,0.10769734,-0.35115057,0.28704417,0.045573883,-0.02027533,-0.2591639,0.29859653,0.3791035,-0.4086928,9144
-0.32462943,0.047282055,-0.51367545,0.6587764,0.39993963,0.43226364,-0.527214,-0.20602916,0.32484803,-0.1729826,-0.09180328,0.09002156,0.08362197,-0.108922414,0.4949965,-0.7805205,9170
-0.56770724,-0.8788028,0.20661177,-0.23466285,0.69466364,-0.40337566,0.26649854,-0.20415999,-0.36237475,0.20011978,-0.7836792,-0.11728497,-0.1909594,0.06507354,-0.17915802,-0.5949148,9188
0.16610803,-0.1965149,0.065059,0.6375468,0.08212128,-0.14961606,0.53243786,0.13788128,-0.42379233,0.71168333,0.1796094,-0.17222294,-0.19429928,0.02489962,-0.31213987,-0.6308471,9189
-0.3955551,-0.42147255,-0.47841173,-0.27153367,0.3045456,-0.09157279,0.3464382,-0.09165532,-0.6679138,0.19948126,-0.121545814,0.16950713,0.2233372,-0.24859373,-0.6157098,-0.7712388,9205
0.14220338,-0.5262315,-0.5411201,0.4226328,-0.598969,-0.15034151,0.31279388,0.38680553,0.028501742,-0.061620157,-0.8376053,0.16597709,-0.4833452,0.7015117,-0.17680523,-0.4554925,9254
-0.5608136,0.031496175,-0.6769557,0.20831063,0.17046298,-0.07347243,0.105069496,-0.09645909,-0.49161032,-0.027347434,-0.08456555,-0.081227794,-0.09426783,0.55651623,-0.16857569,-0.6088188,9265
-0.23417215,0.07554404,-0.42015854,-0.08992721,0.3158295,0.46087784,0.030325316,-0.0023252775,-0.56972754,-0.29578424,-0.1748255,-0.5112029,-0.3108607,0.7628285,0.4894097,-0.6435735,9298
-0.41342875,0.2220576,0.20796187,-0.57085425,0.78768855,-0.464144,0.7649826,-0.17543468,-0.47288886,0.45660692,-0.6563615,0.09640286,0.048594207,-0.41866562,0.327497,-0.28168446,9340
0.3373784,-0.2634542,-0.0033176413,0.746111,0.037567716,-0.11784793,-0.06323203,0.47499004,-0.5713346,0.69599164,-0.1808618,0.18474615,-0.5025813,-0.08467161,-0.49628365,-0.2087603,9378
-0.30463985,-0.19266161,-0.58812344,-0.5831552,0.31657395,-0.030616472,0.26432884,0.107433565,-0.7962764,-0.30091873,0.27733377,0.33306068,-0.19591777,-0.4598582,0.8568223,-0.69167256,9415
0.5667879,-0.046155486,0.17339094,0.5580112,0.27860948,0.40317068,-0.008927912,0.15030704,-0.6507581,0.7699922,-0.3921364,-0.12728868,-0.24515973,0.36281794,0.20486826,-0.118870735,9426
0.79009455,0.12054607,-0.35344386,0.7484596,0.24726084,0.009655339,0.408786,0.13586028,-0.11376145,-0.009827192,-0.06506901,0.72875434,-0.16840738,0.09728076,-0.3856572,-0.23337047,9433
-0.53030413,0.40233696,-0.30046317,-0.25912243,0.37892786,-0.0667526,0.26450998,0.7556327,-0.6232852,-0.20675626,0.3926604,-0.050273966,-0.34137037,0.784613,0.53823227,-0.6186117,9442
-0.55066425,0.06736747,0.21890965,0.2100526,-0.30090916,0.32458356,0.7144854,0.104600295,-0.6095736,-0.26958823,-0.4585063,-0.025118072,0.065394364,0.07669397,0.64303046,-0.6297038,9471
0.6700655,-0.010831423,-0.27644417,0.6426825,0.3899376,0.38020483,-0.2888445,-0.38170823,-0.75671196,0.6447234,-0.036871493,-0.10839706,0.06328515,0.103908725,0.40105206,-0.31212306,9481
0.68360585,-0.12640698,-0.29036424,0.8095566,-0.17448668,0.18595083,0.07532058,0.27744305,-0.3502752,0.55815387,0.22662915,0.48908785,-0.36986494,0.076079465,-0.124224015,-0.09874296,9528
-0.47914556,-0.08505341,-0.23820375,-0.42902088,0.33102798,-0.22853215,0.51100785,0.34304285,-0.34467936,0.06645346,-0.031305257,0.37745145,-0.18200137,0.13957094,0.06522124,-0.6709351,9591
0.21483593,-0.21608461,0.17658378,0.40086725,-0.122473635,0.68405706,0.48570105,-0.15477912,-0.36925665,0.13034719,-0.62859726,-0.40417805,-0.7354175,-0.43389505,0.10793199,-0.4366966,9592
0.44305623,-0.63440174,-0.096366294,0.07230201,0.13419683,0.67239916,0.3076115,0.0331495,-0.43553203,-0.07636854,-0.34041116,-0.3393782,-0.3778081,0.23489356,0.51493305,-0.5593263,9593
0.36235535,-0.5580269,-0.2708862,0.19549112,0.523711,-0.17448997,-0.023995558,0.034104764,-0.7906857,0.4666819,-0.4181876,-0.47490555,-0.6694989,0.05161954,-0.29248348,-0.3055045,9614
-0.30324283,-0.50794667,0.5320752,-0.119924575,0.54113054,-0.16285662,0.5929604,-0.3342311,-0.39739275,-0.18678923,-0.5097453,0.8197148,0.27397314,-0.28045633,-0.07423159,-0.8184305,9617
0.033237252,0.2618176,-0.44875696,0.6195635,-0.2858234,0.022890486,0.50300133,0.44461444,-0.13887869,0.39094836,-0.3000735,0.15749949,-0.77162534,0.66258126,-0.34302062,0.46734932,9628
-0.39089522,-0.15288165,-0.36228365,-0.74400127,0.21645953,0.051923875,0.36703488,0.13471186,-0.56780356,-0.10966081,0.1130623,0.4675369,-0.24685529,-0.6928274,0.34403542,-0.79745114,9645
-0.553057,-0.20182715,0.02602725,0.07301704,0.39795414,0.03735905,0.39524767,-0.18490857,-0.46082237,-0.3390133,0.01898272,0.43302998,0.16448723,-0.2982437,0.06660406,-0.87042814,9685
0.63986576,0.25663084,-0.3315566,0.66550314,0.036542706,0.33230492,-0.078709766,-0.47295585,-0.5936865,0.120379806,-0.43453342,-0.052676123,-0.37156639,0.6530794,0.6211575,-0.053976085,9689
0.00370443,-0.11844416,0.39311686,0.73695487,0.031455476,0.46685335,0.3844894,0.03324721,-0.5780232,0.296619,-0.15172601,0.31031898,-0.062331785,-0.3394374,-0.4717618,-0.47780055,9728
-0.5148387,-0.3926874,-0.43219867,-0.63956267,0.090726554,0.22448273,0.64653385,0.45542905,-0.4103129,-0.19900154,-0.35438073,-0.17732553,-0.10197779,-0.6895305,0.26866347,-0.79101264,9756
-0.42041975,-0.31694525,-0.068190046,-0.1505592,0.28136438,-0.099424995,0.68113226,0.19309577,-0.5428619,0.32048246,0.23537146,-0.08672225,0.21612352,0.12040216,0.4663697,-0.77201355,9768
-0.32615337,0.0744749,-0.21217313,-0.06610109,-0.039500266,0.3804216,0.36555496,-0.10699148,-0.59939396,-0.23133509,-0.27547938,-0.061925992,-0.25102523,-0.6792455,0.11541178,-0.7844166,9800
0.062097926,-0.13310757,0.1457108,0.8011552,0.15440448,0.43486774,-0.13251969,0.16999646,-0.0808242,0.6029266,0.3142405,0.094279036,-0.42709154,0.19547066,-0.025030902,-0.37413472,9818
0.48094314,-0.22104162,-0.46604207,0.21830238,-0.160485,0.3173435,0.16290538,0.10796099,-0.3927074,0.48119915,-0.20273606,-0.18656889,-0.5998468,0.0018014215,-0.307535,-0.5373006,9828
-0.72239095,0.45138812,-0.50984615,-0.16074207,0.49307385,0.030150257,0.45360726,-0.441337,-0.6864772,0.07614644,0.33666432,-0.35280243,0.16084898,-0.15596974,-0.06409847,-0.85812044,9863
-0.6200669,0.3601015,-0.4521921,0.35743418,-0.119272,0.32116863,0.4048336,0.36200386,-0.28476083,-0.17980991,0.17904717,-0.04748198,-0.1194991,0.86906564,-0.19708826,-0.63602847,9882
-0.3465653,0.6812649,-0.3644823,-0.01567767,0.7074731,-0.39191198,0.7273258,0.15580323,-0.32932237,0.07357421,-0.38733935,-0.14273527,-0.40115333,0.30901718,-0.102354266,-0.18242644,9886
-0.40025216,-0.27032042,-0.19015974,-0.34170142,0.28204978,-0.17228755,0.53331536,0.10075667,-0.66843635,-0.49940318,0.06831246,0.60211086,-0.29868194,-0.5560536,0.70986015,-0.6024108,9939
-0.08614889,-0.34397042,-0.27211085,0.3466049,-0.21450365,0.11417736,0.24999194,-0.23055889,-0.45679334,0.82720554,0.26679638,-0.36597133,-0.7965371,0.6299515,-0.5462011,-0.30643836,9960
0.22931716,0.3990839,-0.6593522,0.6026184,0.10390517,0.09768837,-0.015993958,0.06413021,-0.58008176,0.14296435,0.4670917,-0.066334344,-0.6033262,0.47886986,-0.65009236,-0.43890098,10027
0.24176507,0.2609536,-0.43286222,0.763338,-0.5727162,0.20196022,0.37770632,0.07997205,-0.27947307,0.60548484,0.02968857,0.2129743,-0.7863483,0.5566813,-0.48653883,0.26954257,10042
-0.4712253,-0.5541057,0.21563618,0.23008274,0.5936266,-0.019766629,0.3300753,-0.5947056,-0.7322729,0.00529545,-0.46280438,-0.19182749,0.2367529,-0.16151349,0.07910263,-0.72967446,10078
-0.6718201,-0.078409,-0.27854514,-0.44945598,0.48076418,-0.16852328,0.45912445,-0.41101766,-0.49792323,0.509512,0.2792665,-0.18250601,0.18522467,0.13938195,0.2107619,-0.8593505,10123
0.5647238,0.28910077,-0.0495456,0.7156647,0.29786545,0.40463498,0.36002368,0.3948697,0.242167,-0.21487822,0.26614845,0.31371418,-0.063937075,-0.1554697,-0.32218784,-0.8618731,10152
-0.25861558,-0.4305867,-0.23913045,-0.14402476,0.40502593,-0.17832443,0.64953136,-0.3846315,-0.27356014,-0.2599101,-0.3120032,0.26829958,-0.36074692,-0.6120212,-0.41900223,-0.7268631,10158
0.7569317,0.07143679,-0.27520862,0.77306145,0.06728439,0.19941178,0.06645052,0.15965183,-0.645463,0.53933597,-0.14040805,0.13172962,-0.019444488,0.22800362,0.1596569,-0.15357009,10162
-0.59284234,0.49084017,-0.6337999,-0.489633,0.5673765,-0.30354756,0.34539697,0.41402215,-0.5538576,-0.15650862,0.2058124,-0.046331257,0.10881926,0.39472783,0.44858414,-0.7931707,10168
-0.14127687,-0.4266608,0.18077725,-0.53484374,0.3774379,0.53748506,0.75193197,-0.008319506,-0.35510278,-0.35097304,-0.46575126,-0.6340858,-0.77349436,-0.29150555,0.34855738,-0.75409883,10170
-0.07729838,-0.35245526,-0.43700013,0.25682044,-0.26630965,0.062058672,0.04188902,0.063005365,-0.4121007,-0.049662452,-0.41785455,-0.12843877,-0.5885236,0.5203667,-0.19060455,-0.62682706,10212
-0.25143188,0.17002004,-0.5284822,0.72916037,-0.5981981,0.49218485,-0.08796682,0.096654184,-0.431086,0.4070679,0.14211994,0.021523442,-0.43029687,-0.2834562,-0.6862407,-0.46779588,10225
-0.20906618,0.15782583,-0.547905,0.36389172,0.2781819,0.67569757,0.065850005,0.6323949,0.4180585,-0.283881,0.20715441,0.038778204,-0.2701025,0.3676718,0.16596435,-0.44720358,10231
-0.117696226,0.00041421497,0.068601616,0.019270046,0.53743285,-0.056794174,0.582511,0.5774302,-0.6818732,0.27962947,0.06889458,0.22751349,0.29731858,-0.48596624,-0.23743472,-0.7741933,10241
-0.4514974,-0.29341108,-0.020845372,-0.01499938,-0.057627764,0.35817194,0.32940084,0.45722196,-0.46628135,-0.09848666,-0.066613965,-0.27278438,-0.58124626,-0.1749148,0.48044845,-0.62714815,10275
-0.121447384,-0.18221755,-0.6019018,0.06220231,0.19119865,-0.02634358,0.18624912,-0.028972447,-0.713825,0.1829163,0.18196908,0.0008012501,-0.27357918,-0.09745809,-0.7231694,-0.65728945,10344
-0.82582456,-0.35771197,-0.19820581,0.3484506,0.43154138,-0.25701672,0.25925013,0.76340175,-0.13601659,-0.19597542,0.032449096,-0.066615246,-0.36366448,-0.18109141,0.353894,-0.45634416,10358
-0.80817354,-0.4736873,0.17854325,-0.18038319,0.730735,-0.34102765,0.42354256,-0.3106279,-0.470693,-0.20799862,-0.038590077,0.584926,-0.13569927,-0.7017955,-0.22749636,-0.7000753,10359
0.75836957,-0.12761982,-0.47166342,0.7685856,0.3611897,0.19080032,-0.0491437,-0.37906376,-0.08872839,0.01789724,0.3449415,0.7791111,-0.19109486,0.18544383,0.21796356,-0.2863277,10372
-0.5410653,-0.5621344,0.3201863,0.21297951,0.4464368,-0.18441178,0.43831348,-0.49626318,-0.20558709,-0.13083218,-0.30318484,0.5704229,-0.4560599,-0.4924905,-0.14497049,-0.59702754,10375
-0.34016237,-0.22223572,0.102157585,-0.21054071,0.07231789,0.02328453,0.7321684,-0.085052416,-0.51818407,0.45226237,0.0775632,0.22914696,0.44426075,0.265856,0.4570498,-0.7939916,10378
-0.3025927,-0.23570524,0.10584411,0.5223216,-0.06246407,0.068784766,0.47956777,0.17720965,-0.4378976,0.44592875,0.19264479,-0.079662845,0.095087364,0.117083326,0.28525472,-0.70916855,10379
0.105613045,-0.2709289,-0.3281712,0.509505,-0.06410895,0.059978075,0.10963299,-0.35729596,-0.4923709,-0.040598337,-0.0594732,0.32682762,-0.47288287,-0.023558725,-0.4215307,-0.53355855,10428
-0.43700904,-0.010201531,-0.3612402,-0.23160219,0.004855475,0.10088186,0.38280323,-0.5518083,-0.74873537,-0.28636023,0.001851318,-0.17859533,-0.19737345,0.16880116,0.85378534,-0.7803949,10429
-0.23699555,-0.5509772,-0.05128556,-0.22778,0.33787084,0.45585188,0.2737983,0.17622292,-0.31829113,-0.27124962,-0.44855833,-0.7688456,-0.58202755,-0.28538477,0.29144496,-0.859745,10436
0.2326549,0.2941901,-0.603235,0.41361183,0.65581983,0.7562599,-0.46446612,-0.22234052,-0.0949026,0.32108054,-0.41818812,-0.22932993,0.2859371,0.48797542,0.51145095,-0.26342887,10451
0.53316724,-0.110950485,-0.68159133,0.6952498,0.21754442,-0.033858836,0.19297901,0.0898082,-0.14643484,0.27752817,0.32840455,-0.10777656,-0.6155143,0.4887129,-0.13256055,-0.26719213,10491
0.056078564,0.24409586,0.48253754,0.75783885,0.2565766,0.06874275,0.314871,0.29522234,-0.4086868,0.08158918,-0.37900424,0.50269073,-0.03679,-0.17023827,0.4159673,-0.30575958,10550
-0.28089237,-0.23760198,-0.4100811,0.3573692,-0.39118406,0.25215915,0.06704454,0.39276743,-0.19894141,0.10336153,0.09240039,0.24515557,-0.54837704,-0.47793537,0.23020658,-0.48791438,10583
0.33460844,0.23204455,0.23709156,0.12384892,0.28271008,-0.014579558,0.65094554,0.61224383,-0.59320104,0.7191932,-0.10305651,-0.05761247,-0.23005638,-0.16992143,0.19735332,-0.37289464,10607
0.56605715,-0.114251696,-0.57427794,0.75846267,0.16291745,-0.064809114,-0.08073976,-0.041998066,-0.03177309,0.20512933,0.3623195,0.82483673,-0.4019956,0.23143987,0.00051906693,-0.14074744,10620
-0.21344896,0.18686843,-0.14262104,-0.42967042,0.6654918,-0.16546151,0.59613895,0.2146829,-0.66694885,0.47249058,0.05969843,0.009527842,0.38249755,-0.19678862,0.5224708,-0.76246214,10625
-0.24987051,0.2025702,0.08267871,0.613503,0.60148615,0.09289642,0.122705154,0.36792463,-0.38462967,0.24183646,-0.36971784,-0.2527775,-0.06838131,0.040919036,0.4440562,-0.2669683,10730
0.45823473,0.20854259,-0.026719881,0.80832523,0.24847879,0.3012394,0.033210307,0.2684397,-0.27385312,0.1683687,0.08822603,0.43861386,0.048606697,0.3747096,0.032200567,-0.4903965,10734
-0.22812194,0.059551124,-0.11450905,0.08444402,0.37013713,-0.27180526,0.63949347,0.041043255,-0.38811463,-0.058787752,-0.12542607,0.19517276,0.15274481,0.05425656,-0.14970079,-0.801268,10739
0.4907954,-0.13764733,-0.38788158,0.6244062,0.552752,0.6499067,-0.41667533,-0.2535753,-0.37345484,0.75285435,-0.1295285,-0.06985198,0.17850465,0.2415845,0.60175055,-0.04669471,10774
0.04016874,0.22227745,0.0016502127,0.22494012,0.22466633,-0.1386995,0.5569748,0.18895029,-0.41631752,0.6297009,0.17148402,-0.14428386,-0.076245435,-0.06572434,0.068258956,-0.7475802,10785
-0.07525654,-0.08912835,-0.56565875,0.691438,-0.5764454,0.091351695,0.27543926,-0.12796538,-0.47098708,0.35483104,-0.21460015,0.07247292,-0.6746112,0.17031302,-0.73850095,-0.15325525,10820
0.62255925,0.010892682,-0.6590479,0.7634062,-0.04293393,0.27524087,-0.1498892,-0.5392799,-0.48719272,0.42917758,0.0030506307,0.25930956,-0.23634756,0.28473225,0.2853745,-0.12456078,10832
-0.3501762,-0.01623423,-0.002431477,0.19159918,0.4047004,0.13326208,0.5879007,0.07989136,-0.48755252,-0.44637352,-0.19084641,-0.12296774,0.42890248,0.46771657,0.42238516,-0.8729308,10835
-0.4975294,0.029152561,-0.38937688,-0.06906765,-0.2206018,-0.18557976,0.2906405,-0.13568734,-0.73192084,0.23392262,0.4917893,0.3777064,-0.16023153,-0.2508528,0.72753656,-0.66548806,10906
-0.6151347,-0.21408783,-0.11187998,-0.40188694,0.42880818,-0.0043825516,0.35388288,0.031887915,-0.52617955,-0.40733722,-0.33189538,-0.030415876,-0.18034,-0.75328994,0.44505712,-0.79093903,10921
-0.14001285,-0.137301,-0.4617483,-0.22361535,0.20225924,0.5875863,0.29978168,0.006698576,-0.41431895,-0.17474307,-0.6007794,-0.7673343,-0.53564775,-0.37110525,-0.4573131,-0.791331,10928
-0.087625906,0.15201002,-0.27395904,0.41858733,-0.7667817,0.3694441,0.29860497,0.6900725,-0.25831902,0.3369385,0.029303053,0.546236,-0.8054653,0.2569119,0.040406197,0.08002577,10947
-0.46119356,-0.12343256,-0.21485457,0.8353063,0.64301395,0.26874414,-0.34857982,0.05789267,0.6638877,-0.14560868,0.24682343,0.28304464,-0.1347573,-0.187927,0.03979207,-0.63953406,10986
-0.6477058,0.017119357,-0.04503025,0.30639306,0.49388546,0.1445841,0.37864703,0.3908866,-0.2071889,-0.28113168,-0.17892876,-0.21486516,0.1725852,-0.15655881,0.19740804,-0.74655527,11013
0.43884027,-0.26673067,0.4297927,0.61133283,0.40788782,0.737245,0.19192462,-0.19469127,0.6890074,-0.5514627,0.5285899,0.46659592,0.011156185,0.25797474,0.6368488,-0.92176044,11022
0.2714257,-0.07130854,0.35020366,-0.20623821,0.23035268,0.09289221,0.808811,0.56560683,-0.68237454,0.31104124,-0.03961314,0.58765566,0.062123403,-0.56417835,0.15937491,-0.62013286,11040
-0.3314139,-0.16181791,-0.10769864,0.21843463,-0.0147085,-0.19060834,0.51108706,-0.1304768,-0.48769706,0.31058654,-0.015428531,-0.06665826,-0.0028756775,0.3415399,-0.012392407,-0.8257738,11047
0.044885,-0.18910189,0.054303635,0.71651006,0.3908443,0.8944303,0.112215884,-0.05631056,0.07719348,0.3761581,-0.53216136,-0.47172683,-0.24729633,0.51215726,0.3320694,0.17025563,11064
-0.23949714,-0.25979123,-0.049125995,-0.014490706,-0.29636192,0.29713726,0.6992785,0.3014765,-0.522286,-0.22026357,-0.4121672,0.053295992,-0.44120526,-0.6722283,0.54961914,-0.58838737,11077
0.06539272,0.044302337,-0.11607711,0.2625313,-0.7259532,0.23455977,0.4756494,0.35876638,-0.2219145,0.25871438,-0.15545096,0.72665983,-0.57701266,0.1649719,0.016945802,-0.18059246,11089
-0.215732,0.0053472677,0.021244219,0.47798514,-0.5026348,0.11910956,0.36886904,-0.0031646031,-0.6124571,0.11773942,-0.1607952,0.057439446,-0.0069119264,0.31444097,0.3357085,-0.76335794,11090
-0.58281577,-0.3501478,-0.4498447,-0.20827271,0.2562734,-0.2682375,0.45096517,-0.49329177,-0.57492477,0.48572227,0.49934858,-0.1434152,0.1007186,0.17395267,0.17666763,-0.8494704,11139
-0.73672384,-0.5040275,0.085096605,-0.42265376,0.7889497,-0.40026268,0.2546576,-0.33399418,-0.6954296,-0.28956002,0.2913089,0.58701277,-0.34061453,-0.77744454,0.29693586,-0.6183548,11149
0.16723801,-0.40706274,0.5074641,0.6229123,-0.17168666,0.64790034,0.41051245,0.413479,-0.2822594,0.26268423,-0.4142051,0.034045417,-0.11830144,0.50039065,0.31266704,-0.20668997,11152
0.27541888,0.63075703,-0.7319433,0.6970116,0.66158974,0.45491734,-0.44885764,-0.09926001,-0.58250445,0.4887582,0.08698935,0.07839568,0.24245775,0.24914904,0.13066956,-0.090782516,11165
-0.24309444,0.06883711,0.37677237,0.8215324,0.70738906,0.533583,-0.158363,-0.05685588,0.23543869,0.06727307,-0.21878313,-0.10343772,0.17111667,-0.17125045,0.49377424,-0.6697342,11173
0.07810462,0.6645706,-0.23778214,0.7606572,0.3367326,-0.08772966,-0.015600248,0.5120922,-0.19461699,0.5075119,0.39196378,0.070477135,-0.28701296,-0.32507226,0.04470564,-0.37092504,11182
-0.30748186,0.022301072,0.019571722,0.7011025,0.24656074,-0.4544171,0.46175075,0.26667666,-0.44948453,-0.028906945,-0.69650245,0.10489109,0.03191327,0.073193416,-0.3372206,-0.5071331,11186
0.27694514,0.08118361,0.5275183,0.6782316,0.21536745,0.38847372,0.33082426,0.16031724,-0.40507337,0.21674876,-0.0370398,0.45949605,0.12346999,-0.1104585,-0.045582473,-0.6516088,11198
-0.047990203,-0.44408768,0.052342355,0.47228876,0.14473513,0.09934961,0.04509593,-0.2819991,-0.6849427,0.48947048,-0.08726337,0.041254155,-0.4612459,0.044034775,-0.27185756,-0.42375997,11209
-0.18684147,-0.183045,-0.4231359,-0.43231642,0.4381866,-0.41569427,0.4246313,-0.35857555,0.033409104,-0.2992667,0.08103693,0.8645614,-0.6063499,-0.39109853,0.13692789,-0.69102275,11265
0.015174541,-0.37958688,0.13787253,0.6778659,-0.047317337,0.015059225,0.5170885,0.17936814,-0.58506507,0.34835076,0.00059044344,0.1186411,0.18762667,-0.043046404,-0.08541219,-0.7029654,11277
-0.22442153,0.060773745,0.005837791,0.2069021,-0.29353753,-0.074908376,0.4741821,0.029518176,-0.439994,0.33942026,0.004223783,0.40461817,-0.26228237,-0.13616505,-0.14717627,-0.6924779,11279
0.3159733,0.07478699,0.41641468,0.502806,-0.046880186,0.37273556,0.7808312,0.10645454,-0.55094105,0.4763356,-0.7155701,0.1632852,-0.26575178,-0.18075754,-0.56554586,-0.024098376,11283
-0.34303454,0.028877152,-0.028311968,0.61240363,-0.08733995,-0.07606398,0.3154476,0.40704164,-0.5862549,0.32603526,0.26639214,0.18402514,0.09821826,-0.096811734,0.60469276,-0.5617325,11314
-0.2060625,-0.20248973,0.11710152,-0.119829856,0.2756167,-0.08351415,0.68567795,0.15615167,-0.59897083,0.7252611,0.18576972,-0.06525409,0.30563304,-0.08009438,0.09466918,-0.8409115,11315
-0.49448705,-0.030974606,-0.72414243,-0.36274123,0.07658633,0.12216822,0.35062858,0.39820066,-0.4411534,-0.115895465,0.30107373,0.10690736,-0.18429443,-0.19712867,-0.069064885,-0.7873816,11323
0.023121042,-0.44992262,0.36918226,-0.17499383,0.08244049,0.6642857,0.6318748,-0.030608524,-0.30878243,-0.090133406,-0.56311125,-0.57073486,-0.87596136,-0.119956896,0.2855648,-0.5612151,11337
0.67468274,0.099680565,-0.6354342,0.3624966,-0.15297395,0.6130558,0.16293412,-0.23396225,-0.25972822,0.14052556,-0.13543049,-0.36911032,-0.6829529,-0.092337735,-0.37418854,-0.63932323,11398
-0.030531622,0.50287646,-0.1867708,0.14597048,-0.20205513,-0.18526196,0.58889097,0.30553603,0.2005524,0.01761713,-0.28581205,0.7005961,-0.5115318,0.52300483,0.024574567,-0.45504618,11443
0.34367764,-0.01759427,0.051794685,0.66056883,0.31067052,-0.4237844,0.26878002,0.15843783,-0.0088058505,-0.26323846,-0.36779752,0.8358311,-0.23516616,-0.046202034,-0.15729207,-0.65377194,11446
0.10718706,-0.3450928,0.0010788138,0.1848157,0.16605592,0.14872265,0.5114679,-0.12456042,-0.36797586,-0.06147621,-0.056751475,0.60244656,-0.14644867,-0.015501586,-0.6182288,-0.6621076,11490
-0.20929332,0.8364454,-0.061222978,0.01063195,-0.47547433,0.24948202,0.086530134,0.83495003,0.008560536,0.79070115,-0.52120256,0.72340024,-0.699766,0.6879546,-0.03669923,0.3250178,11521
0.052642725,-0.09067475,-0.14217235,0.5876562,0.23113424,0.2250577,0.14278008,-0.28607863,-0.48146415,-0.41467595,-0.20009355,0.3614257,0.18352918,0.47286332,-0.014654495,-0.76916516,11544
0.73465276,-0.07798812,-0.45515937,0.78062487,0.026025703,0.043400303,0.18154868,0.24796057,-0.4066495,0.6449747,0.15783426,0.11705573,-0.40877035,0.38404202,-0.09236346,0.036088847,11573
0.5408062,-0.14413452,0.3767911,0.6996566,-0.3828427,0.34518543,0.40919697,0.61682403,0.15178166,0.48078164,0.13116178,0.6824279,-0.31113645,0.24099118,0.37569907,-0.2943995,11607
-0.12729602,-0.007032382,0.21270181,0.7449376,0.036464013,0.15366544,0.48860544,-0.0056683426,0.27090922,-0.30675492,0.015458693,0.39545316,-0.17607379,-0.04428107,-0.093480915,-0.82236284,11638
-0.47558776,0.0418283,-0.21453218,-0.16451588,-0.13413005,0.15034862,0.38638878,-0.5963295,-0.6681074,-0.15370823,-0.07968329,-0.14173175,-0.21753877,0.32047722,0.6774653,-0.8092634,11663
-0.069556266,-0.40892464,-0.055567004,-0.24060656,0.24736312,0.13056451,0.20030162,0.07668583,-0.7032907,0.0991148,0.5421337,0.6612787,-0.20140685,-0.15611514,0.39451137,-0.7197591,11673
-0.5467614,-0.08052537,0.061228596,-0.121737175,0.6699097,0.2272936,0.83585685,-0.085053384,-0.4753794,0.15232334,0.062174328,-0.5518011,0.2991402,0.23774439,0.35665426,-0.67779803,11677
-0.17940624,0.57518774,-0.62947416,0.29068446,-0.15404178,0.41024864,0.050048523,0.10139893,-0.18589184,-0.22460009,0.5973344,0.25537485,-0.45327142,-0.024961784,-0.6726086,-0.86820203,11696
-0.41879433,0.40264177,0.009042702,0.8733155,-0.12335528,0.087917216,0.3438112,0.04065258,-0.45364466,0.15975703,-0.09773013,0.25733238,0.049668428,0.047618456,-0.42560804,-0.61442834,11701
-0.6304272,0.033505484,-0.50970656,-0.16162057,0.48526073,-0.36928487,0.2749544,0.40426257,-0.63427037,-0.34614256,0.35092568,0.24042033,-0.14270115,0.11746403,0.6269234,-0.5898135,11745
-0.49524447,0.5944803,-0.40778694,0.15437143,0.43164024,-0.042736337,0.301309,0.117540665,-0.7473815,-0.22827093,0.11054244,-0.26129094,0.4162997,0.10155602,0.36678094,-0.87918144,11771
0.05619416,-0.042802528,-0.44956547,0.758816,-0.25772285,-0.14656085,0.545026,0.033864353,-0.21494092,0.30769444,-0.20578644,-0.08440883,-0.5376212,0.7130267,-0.2480811,-0.073236845,11781
0.30286855,-0.13450363,0.5359461,0.73673815,-0.19150563,0.3182757,0.32748014,0.41357884,-0.43191198,0.6071236,-0.024902921,0.49692506,-0.32110637,-0.027821038,0.46903247,-0.064181186,11812
-0.35863668,-0.38830054,-0.3488437,-0.16051547,0.5496995,-0.2443186,0.18814977,-0.52678865,-0.40491536,-0.04515907,-0.041766956,0.48986807,-0.18053403,-0.33220363,-0.77506864,-0.7393091,11837
-0.027893232,0.6150758,-0.55966735,0.5444133,0.17770253,-0.0032399031,0.47474074,0.16296902,-0.40693155,-0.118831545,0.46090502,0.06579212,-0.30773273,0.4120575,-0.55768174,-0.6537069,11859
-0.29396215,-0.25192302,-0.7030729,0.15406807,-0.1115499,-0.1010492,0.28628564,0.16579595,-0.665216,-0.11283723,-0.023576612,0.26034933,0.04586254,0.24388754,-0.64835083,-0.7521717,11886
-0.05159593,-0.36330435,-0.0921481,0.7001594,-0.1954982,-0.1831372,0.18404143,-0.016816871,-0.5720815,0.7887872,0.3963294,-0.046451103,-0.2620062,-0.02517252,-0.14717495,-0.6344768,11888
-0.3944972,-0.12699659,-0.5388815,-0.61221236,0.26595572,0.3066527,0.51271117,-0.1413508,-0.6798419,-0.6552116,0.0630939,-0.10582513,-0.29363158,-0.57363397,0.41028327,-0.8587194,11999
0.5064263,-0.038206644,-0.29661688,0.75627494,-0.29366386,0.37106198,-0.036573935,-0.21609515,-0.52455944,0.4125764,-0.64149255,0.0866265,-0.14239427,0.48075876,0.44532564,-0.030148542,12034
